hit	41	打	tO213
hit	41	打	ta~52
hit	41	打	tiE24
hit	41	打	ta41
hit	41	打	ta42
hit	41	打	ta213
hit	41	打	ta31
hit	41	打	tAA23
hit	41	打	ta35
fight	41	拍	p_ha?24_
fight	41	拍	p_ha?32_
fight	41	打架 	tA214-21 tc\iA51
fight	41	打架 打仗 干仗	(1) ta213-21 tc\ia53, (2) ta213-21 ts`aN53, (3) kan53 ts`aN53
fight	41	打架	ta45 tc\ia21
fight	41	打仗	ta214-2 ts`aN334
fight	41	打架	ta53 tc\ia45
fight	41	打捶	tA53 pf_hei24
fight	41	打架 打錘 角逆	(1) ta53-55 tc\ia213, (2) ta53-55 ts_huei21, (3) ko21-55 n\ie21
fight	41	打架	tA11-22 tc\iA44-22
fight	41	打架	tO213-31 ko35
fight	41	打相打	ta~52 sia~44-31 ta~52-31
fight	41	打起 賭打	(1) ti@242-24 ts_hi_z0, (2) t2y242-53 tiE242-22
fight	41	打架	ta41-44 tc\ia55
fight	41	打架	ta42 tc\iO35
fight	41	打架	ta213 ka45
fight	41	打交兒	ta31 kau33-53 e0
fight	41	打架	tA23 kA25
fight	41	打架	ta35 kau55
fight	41	相拍	soung55-53 p_ha?21_
fight	41	相拍	sio55-22 p_ha?32_
